Date,Asset name,Series,Value,Rolling_mean,Momentum,Volatility
2023-04-16,LTC-USD,adjclose,0.9339406817141942,0.7588971383225758,0.3623019304198587,0.11520390075869402
2023-04-16,XRP-USD,adjclose,0.9015082996166748,0.8621480134755043,0.04050653264828408,0.09461557618977945
2023-04-16,BTC-USD,adjclose,0.9537198537773212,0.958115342715371,0.023409701086723578,0.04836437538784235
2023-04-16,ETH-USD,adjclose,1.0,0.7820168535870564,2.3805466301515277,0.2992428285293427
2023-04-17,LTC-USD,adjclose,0.8675151343911018,0.8103655226702458,0.4217522441202324,0.10048592409453484
2023-04-17,ETH-USD,adjclose,0.8647268149980549,0.878185913184368,1.2525877821102709,0.3579033232190679
2023-04-17,XRP-USD,adjclose,0.8085156588747124,0.8712289134767459,0.0594991954691535,0.089175665525896
2023-04-17,BTC-USD,adjclose,0.7172679770955304,0.9204047920879708,-0.2081568094479337,0.12530954699295374
2023-04-18,BNDW,adjclose,0.1070099230209109,0.3317479405436756,-0.8245715205321535,4.208647730632801
2023-04-18,ZS=F,adjclose,0.9999999999999982,0.8827027027027018,0.31205673758865204,0.10538608699291102
2023-04-18,HG=F,adjclose,0.9191087563049544,0.9303632290981299,0.1987769925273597,0.11305163744243424
2023-04-18,KC=F,adjclose,1.0,0.5861181869888406,3.1382999100704927,0.6780964647654246
2023-04-18,BTC-USD,adjclose,0.9760517648232474,0.9203225431581357,-0.00042115742755843844,0.21945349865331137
2023-04-18,GC=F,adjclose,0.4072996264826649,0.46277372262773825,0.10276563510214154,0.7201499981917947
2023-04-18,SI=F,adjclose,0.5578649704843262,0.6435955436638003,0.133559921354649,0.3445256880642503
2023-04-18,VNO,adjclose,0.6825937855593542,0.5802048479198835,-0.17695483587384808,0.3792188367846689
2023-04-18,AGG,adjclose,0.1034530051589399,0.3738096996423621,-0.8369552566383397,6.426866627366825
2023-04-18,CL=F,adjclose,0.8367346409177276,0.9092516500506811,-0.05165752551170488,0.09814213926891849
2023-04-18,GDLC,adjclose,0.8059210000028232,0.8282894313748187,0.0745614457035082,0.23105341212788844
2023-04-18,ZC=F,adjclose,1.0,0.7663366336633665,1.1041666666666652,0.25921454843933156
2023-04-18,ETH-USD,adjclose,0.9521861629733488,0.9350009829309605,0.4251919631864418,0.20543171481646103
2023-04-18,TIP,adjclose,0.1201551926015582,0.4164559725336915,-0.8555477352165805,0.8821340240492593
2023-04-18,VEU,adjclose,0.9642882687729256,0.7714299338217486,3.4999761583089324,0.7634341399938217
2023-04-18,SLV,adjclose,0.545976425606268,0.6494248904644611,0.13095081312074153,0.32713722346684676
2023-04-18,^GSPC,adjclose,0.871267384453219,0.7085211517570003,0.867426215978202,0.7214798174835629
2023-04-18,^IXIC,adjclose,0.6692174580392347,0.5797333844967468,0.5222173265353218,0.8893168833435405
2023-04-18,DGT,adjclose,1.0,0.818481224930693,1.211679076009763,0.371600085916622
2023-04-18,SHY,adjclose,0.0862112807376149,0.2758666804795609,-0.7307647058823354,0.3937552190410044
2023-04-18,XRP-USD,adjclose,1.0000000000000004,0.905603111958025,0.2075413260861636,0.133749074150915
2023-04-18,PLD,adjclose,0.5149831619895355,0.35493882514126257,0.2888892656492703,2.3084544232447706
2023-04-18,EEM,adjclose,0.948275824269782,0.8988505495131875,0.1148662406920058,0.2530948289549869
2023-04-18,DBB,adjclose,1.0,0.8938545045371423,0.543104440505513,0.13077505126238684
2023-04-18,TLT,adjclose,0.2411758853134564,0.5148954869949499,-0.7588241146865435,0.5270927682956544
2023-04-18,LTC-USD,adjclose,1.0,0.8736896095953919,0.46331563111976504,0.10496950733332908
2023-04-18,^N300,adjclose,3.197084296939636,3.179647035769171,0.022873990156357937,0.00883172946517406
2023-04-18,ALI=F,adjclose,0.9391592920353968,0.6944690265486717,1.6952380952380968,0.19867292992640856
2023-04-18,GLD,adjclose,0.3523954171756855,0.4698607134602767,-0.012986498269344504,0.5802854535532804
2023-04-18,BXP,adjclose,0.7030573395889963,0.558515565720683,-0.2969426604110037,0.7514990497448075
2023-04-18,^RUT,adjclose,0.913246161601343,0.8470073637402983,0.13219379273952492,0.3012270480152963
2023-04-18,SPG,adjclose,0.6975144394764392,0.48093946958831885,0.2915596731266048,1.4025122751909744
2023-04-18,^STOXX,adjclose,0.8630730263247727,0.8571251007224696,0.03336673785286903,0.012600048914849145
2023-04-18,DBA,adjclose,1.0,0.6184215149400949,1.5333341810459857,0.38044728576667275
2023-04-18,USO,adjclose,0.8597362130313471,0.9297029288505392,-0.03159817759545702,0.08750160446952324
2023-04-18,GSG,adjclose,0.9439650494759722,0.9646550164919901,0.03301874060945287,0.05990944666089542
2023-04-18,MSCI,adjclose,0.9760075206408896,0.9153463748377204,0.2069988854077509,0.08304442923621878
2023-04-18,^N225,adjclose,213.8016525990392,212.90628550442133,0.022892924586845664,0.010371444161317925
2023-04-18,LQD,adjclose,0.5198036180354393,0.6435863398535275,-0.4283449075113913,0.41820066373797293
2023-04-19,^N300,adjclose,3.18164273720738,3.1837029908653682,0.006414883620295075,0.008659366923887002
2023-04-19,GSG,adjclose,0.8060341283908876,0.9258618421701676,-0.19396587160911238,0.06902272283214488
2023-04-19,SLV,adjclose,0.5919533993012962,0.6264362939991951,-0.1626023068072211,0.24573817945271595
2023-04-19,GLD,adjclose,0.2148375776500053,0.4132918885519004,-0.5683233345654082,0.6007679879951974
2023-04-19,LTC-USD,adjclose,0.5241160707410684,0.8235495134658377,-0.32356108061759437,0.26454197650496486
2023-04-19,MSCI,adjclose,0.987550346589595,0.9485060554460223,0.2017621063670867,0.08339490534478267
2023-04-19,USO,adjclose,0.741749378773978,0.8780528046053349,-0.25825062122602205,0.0667112401593195
2023-04-19,VEU,adjclose,0.6696434957646602,0.8339297209478147,0.8749928474699227,0.8270163294375408
2023-04-19,BTC-USD,adjclose,0.5481795658636166,0.8299584563308592,-0.45182043413638295,0.2992571789953901
2023-04-19,ZC=F,adjclose,0.8960396039603964,0.8306930693069308,0.5603448275862062,0.28763958702173575
2023-04-19,TIP,adjclose,0.0489938280180268,0.2547202762507737,-0.9428758192619764,0.918414076092717
2023-04-19,GDLC,adjclose,0.6447368627439909,0.8151315490212132,-0.09259251083038522,0.25309724205173095
2023-04-19,SHY,adjclose,0.0,0.1896591668942676,-1.0,0.4237264217158968
2023-04-19,AGG,adjclose,0.0,0.23035542848703297,-1.0,6.550768630728606
2023-04-19,^N225,adjclose,212.3675680035288,213.17714996805665,0.006418186279149918,0.010955468775446016
2023-04-19,XRP-USD,adjclose,0.6316075515955322,0.8469103157585536,-0.3172338253397611,0.21808267976562853
2023-04-19,HG=F,adjclose,0.8780772900896707,0.9245016549544378,-0.03229926164139385,0.08388947480744645
2023-04-19,ALI=F,adjclose,1.0,0.8064159292035391,1.2713567839196043,0.21037152919389868
2023-04-19,LQD,adjclose,0.231684155063327,0.532607656772683,-0.7054528837815557,0.4810630800920175
2023-04-19,TLT,adjclose,0.2140754682564001,0.363672921140563,-0.7793464744918263,0.5247466512566391
2023-04-19,ZS=F,adjclose,0.8621621621621625,0.8875675675675669,0.029032258064517702,0.1329537000127155
2023-04-19,BNDW,adjclose,0.0,0.2076095581678771,-1.0,4.321778283711528
2023-04-19,^STOXX,adjclose,0.8586228826107821,0.8593677511320482,0.013232386845125621,0.012578241409689885
2023-04-19,DBA,adjclose,0.7500012548374002,0.7078954369092862,1.4782644751463656,0.38579337902198135
2023-04-19,CL=F,adjclose,0.7210886260295135,0.8534693752565838,-0.2789113739704865,0.0732056286529699
2023-04-19,DGT,adjclose,0.9306910001032378,0.9049495277591035,0.8675468247111349,0.39153433462714254
2023-04-19,EEM,adjclose,0.7183901116126741,0.904597582711984,0.041666004393260625,0.2661589464664202
2023-04-19,GC=F,adjclose,0.2291963674726282,0.41693409272354104,-0.5000019437932739,0.7778163859376817
2023-04-19,ETH-USD,adjclose,0.4324767935848754,0.8328530618205088,-0.5414871985044888,0.26577605693175393
2023-04-19,DBB,adjclose,0.9329604592978402,0.9351951461731567,0.2846143124381044,0.14803380594503043
2023-04-19,SI=F,adjclose,0.6241570968879149,0.639325870388209,-0.0330723248567828,0.3212758786570583
2023-04-19,IOO,adjclose,0.569232394428191,0.5015390845308062,23.66772634791475,9.151822195698635
2023-04-19,KC=F,adjclose,0.8611826544021035,0.7125963873144137,2.7640475251598637,0.6950335385483523
2023-04-19,BXP,adjclose,0.9759832219879918,0.6598256399407312,1.0790688596724682,0.6690387162088794
2023-04-19,^IXIC,adjclose,0.676434451180139,0.6658355071634923,1.7505851287283325,0.8191224353047019
2023-04-19,VNO,adjclose,1.0,0.6723549699120666,0.8544295431238609,0.36008190822917424
2023-04-19,^RUT,adjclose,0.9595379249331408,0.9082712424804583,0.46893861557005745,0.2691603026394306
2023-04-19,SPG,adjclose,0.8024860874156055,0.5513813528690861,0.7822066722053873,1.3771364987854209
2023-04-19,PLD,adjclose,0.675915929342171,0.40710321018765294,0.6283442368459162,2.288575328377023
2023-04-19,^GSPC,adjclose,0.8681825515483297,0.8187865033182391,1.739992667626197,0.6697557177936287
2023-04-20,MSCI,adjclose,1.0,0.9574920297555793,0.04704353136936534,0.047866286682379085
2023-04-20,VEU,adjclose,0.6875010643696697,0.7767868638049578,-0.2935776605759841,0.2084025358683321
2023-04-20,KC=F,adjclose,0.5192798164237953,0.71053970619962,-0.019418655123319528,0.5651096310680864
2023-04-20,SLV,adjclose,0.5574709430744047,0.560919079079342,-0.3701299103421718,0.19779686947524255
2023-04-20,HG=F,adjclose,0.7608435711686319,0.8766703691881641,-0.23915642883136812,0.07532388668146653
2023-04-20,USO,adjclose,0.6014849623172722,0.8087457922657955,-0.36553559304589667,0.08903814808063089
2023-04-20,CL=F,adjclose,0.5938775944474637,0.7872108551199192,-0.3580882765429877,0.0901307440692514
2023-04-20,GLD,adjclose,0.3276653349621945,0.3010815578583923,-0.6313051970108695,0.5198053185943726
2023-04-20,^N300,adjclose,3.1961400488887968,3.1873516602836895,0.005740698582584525,0.008588096657907445
2023-04-20,^IXIC,adjclose,0.4919233139133716,0.625518121810741,-0.2906762077037699,0.1441933695801192
2023-04-20,^N225,adjclose,213.86884565638775,213.44566076168962,0.00631711943731772,0.010942070574866349
2023-04-20,ALI=F,adjclose,0.9103982300884949,0.8564159292035392,0.37855946398660034,0.15202003252721927
2023-04-20,^RUT,adjclose,0.8436269290050618,0.8916578657210564,-0.08963789619554885,0.21535068612360583
2023-04-20,ZS=F,adjclose,0.7648648648648635,0.8799999999999993,-0.04713804713804726,0.143562790823129
2023-04-20,CC=F,adjclose,0.4346405228758172,0.28562091503268044,1.770833333333314,0.5411054360427202
2023-04-20,SI=F,adjclose,0.6252811462946539,0.5824719014436901,-0.31253865646901746,0.24556230275477675
2023-04-20,DGT,adjclose,0.7524757710582151,0.8712865952073401,-0.18279367006571512,0.1436707892914541
2023-04-20,^STOXX,adjclose,0.8589229909080031,0.8591748233847305,-0.0011218195300555234,0.010633988519228444
2023-04-20,^GSPC,adjclose,0.6502780436910456,0.7898320981811537,-0.1820917087636581,0.15597398248558392
2023-04-20,GSG,adjclose,0.6551718751541493,0.8637927632552518,-0.32142914922875865,0.09483139572977999
2023-04-20,VNO,adjclose,0.72013665207621,0.7098976411372743,0.35256412999555553,0.4109152367621057
2023-04-20,EEM,adjclose,0.6839087893609523,0.8413793405841744,-0.31609121063904766,0.12956392047251206
2023-04-20,GC=F,adjclose,0.4102186216925183,0.3185397182937961,-0.5453081976668399,0.7300292324568364
2023-04-20,IOO,adjclose,0.4692315141129199,0.4961544894611585,-0.05426329080984005,0.11905493475455171
2023-04-20,GDLC,adjclose,0.3157894901951925,0.6782894470602517,-0.6842105098048075,0.21743485698854226
2023-04-20,BXP,adjclose,0.622270678708233,0.6860264580187391,0.26666598849826095,0.7265771702136866
2023-04-20,XRP-USD,adjclose,0.4799473852738161,0.7643157790721472,-0.4624968100790623,0.23286740618342863
2023-04-20,ZC=F,adjclose,0.727722772277227,0.8762376237623762,0.4554455445544541,0.30121971038122614
2023-04-20,ETH-USD,adjclose,0.4531689052714904,0.7405117353655539,-0.5046660592905252,0.2733253227651162
2023-04-20,TLT,adjclose,0.4552720820516214,0.3062185445289238,-0.3868752512394472,0.7622280801516979
2023-04-20,TIP,adjclose,0.2754271765663105,0.17320645378952115,-0.5967369353924893,2.3087937014968785
2023-04-20,BTC-USD,adjclose,0.3915001302716918,0.7173438583662815,-0.5898688931939531,0.3124646442888301
2023-04-20,DBB,adjclose,0.826816029392333,0.915083603629714,-0.10843277974257648,0.0996683991130553
2023-04-20,DBA,adjclose,0.7105265799657694,0.7631584759246905,0.6363610091610519,0.3884504905891463
2023-04-20,PLD,adjclose,0.4639288916888731,0.4366259963301015,0.46666755899398993,2.297972290683868
2023-04-20,SPG,adjclose,0.6243091128086409,0.6019336937977439,0.6802946248269914,1.3828031931388014
2023-04-20,LTC-USD,adjclose,0.5157322576190597,0.7682608288930848,-0.34896731832928096,0.2628808768886225
2023-04-20,LQD,adjclose,0.4504409199890489,0.4451049508023928,-0.4927206907179077,0.6816008817578126
2023-04-21,ETH-USD,adjclose,0.1653995472857703,0.573591644822708,-0.8346004527142297,0.3389463825305694
2023-04-21,DGT,adjclose,0.6831667711614529,0.8475242289417821,-0.14814838071615932,0.13822658510977726
2023-04-21,LTC-USD,adjclose,0.318788535981128,0.6452303997464716,-0.6586629726890041,0.26240519887999325
2023-04-21,HG=F,adjclose,0.6623680522519511,0.816881373782682,-0.31097568421756605,0.08226978663964071
2023-04-21,XRP-USD,adjclose,0.249282244203822,0.6338705679895766,-0.7234831400777808,0.27771892259195874
2023-04-21,IOO,adjclose,0.557691461235315,0.5138464788856375,0.18852089951722073,0.14144734572289652
2023-04-21,^RUT,adjclose,0.865167576299477,0.9163157183678046,0.1661852908521615,0.18507570462137715
2023-04-21,ZS=F,adjclose,0.6135135135135119,0.8432432432432424,-0.23050847457627244,0.16850422142648783
2023-04-21,ALI=F,adjclose,0.7533185840707954,0.863274336283185,0.047692307692306146,0.18682369932420603
2023-04-21,SPG,adjclose,0.6091167076413058,0.6875692467867498,2.366421283138418,1.3123340092917959
2023-04-21,^N225,adjclose,213.1732937716548,213.0670868092074,-0.008801336906310464,0.00922253793706173
2023-04-21,^IXIC,adjclose,0.516293579606458,0.6062455032155455,-0.15728726591647668,0.1461562085390699
2023-04-21,BTC-USD,adjclose,0.128214407571571,0.5522427691251315,-0.8655638686100928,0.38344414289275924
2023-04-21,GDLC,adjclose,0.2651315019649143,0.55368417882523,-0.7014815508158331,0.21471124763050142
2023-04-21,LQD,adjclose,0.48778943670888,0.4034881488712486,-0.299025650055766,0.6657484033833393
2023-04-21,GLD,adjclose,0.0432764646783851,0.2358574400143382,-0.8828456691204201,0.5996892806377725
2023-04-21,USO,adjclose,0.6518150501151183,0.7447194293061316,-0.32937172427304506,0.10857672117026045
2023-04-21,DBB,adjclose,0.6983236651763072,0.867038901367749,-0.25595251611028047,0.11383007097165723
2023-04-21,DBA,adjclose,0.5263164499144217,0.7710534108990167,0.08108317095048223,0.4306617049707444
2023-04-21,PLD,adjclose,0.5005550573728641,0.5214206420375309,5.536211853162321,2.1784140668961514
2023-04-21,MSCI,adjclose,0.9775911780720952,0.9678359591380362,0.05586050026562139,0.04624282239804901
2023-04-21,SLV,adjclose,0.4482752194821433,0.5229880483765058,-0.29729757594607253,0.17844907589448472
2023-04-21,BXP,adjclose,0.5873361990773098,0.7366814951287634,0.7581704398125104,0.6885058467620856
2023-04-21,VNO,adjclose,0.6860068326038107,0.7604095656453346,0.5826767751101607,0.3892023230817944
2023-04-21,GSG,adjclose,0.6551718751541493,0.7974134047164128,-0.3362448870124489,0.08974678707670404
2023-04-21,EEM,adjclose,0.4712637378297017,0.7597698906673742,-0.4640533956981263,0.1709910181438674
2023-04-21,^GSPC,adjclose,0.6831442062578645,0.782571339449936,-0.050460622116442866,0.15412593291990845
2023-04-21,TIP,adjclose,0.3077705451586752,0.1602681140725195,-0.17368659420289334,2.2423227306418854
2023-04-21,^STOXX,adjclose,0.8664895356111638,0.8596860354689888,0.0029586310690523643,0.011246060298814439
2023-04-21,VEU,adjclose,0.6964281456806987,0.7625008089209487,-0.09302531892620713,0.18773400234257
2023-04-21,TLT,adjclose,0.2953787922757378,0.269361231105988,-0.38419819882111084,0.7617783278560266
2023-04-21,^N300,adjclose,3.1852442652002,3.184850964728759,-0.003910088843663173,0.008241183533772586
2023-04-21,CL=F,adjclose,0.6333334890352145,0.7239456517395275,-0.3330941405043816,0.10294551381311048
2023-04-21,SI=F,adjclose,0.4483146223933349,0.5407864916907129,-0.31736534762185376,0.24676661156479862
2023-04-21,CC=F,adjclose,0.7091503267973867,0.4078431372549026,6.233333333333242,0.3799019966821882
2023-04-21,GC=F,adjclose,0.0,0.2522624885948907,-1.0,0.8281736744479634
2023-04-21,ZC=F,adjclose,0.717821782178218,0.8643564356435643,-0.07643312101910837,0.16938753099084433
2023-04-21,SB=F,adjclose,0.2677963778465564,0.2189829754520897,12.166767333185707,2.6005363256403258
2023-04-21,KC=F,adjclose,0.4318763606409472,0.718765959950576,0.10526368624679394,0.5516282384281879
2023-04-22,LTC-USD,adjclose,0.3847317173437292,0.548673716336997,-0.5565129620317603,0.3105573842759681
2023-04-22,BTC-USD,adjclose,0.2750855256210718,0.4638062788302397,-0.6164815181977179,0.735881724196352
2023-04-22,XRP-USD,adjclose,0.4600443423780196,0.564176304690238,-0.43100132034757777,0.5466400334472551
2023-04-22,ETH-USD,adjclose,0.2402917173067917,0.44870462528445537,-0.7221183463504226,0.4614202546748947
2023-04-23,LTC-USD,adjclose,0.3763405860046416,0.42394183353792536,-0.6236594139953584,0.28326185995087716
2023-04-23,BTC-USD,adjclose,0.2136530039697044,0.31132652665953114,-0.7811048433395388,0.7146961523659532
2023-04-23,XRP-USD,adjclose,0.3907869152186909,0.4423336877339762,-0.6092130847813093,0.53168777438002
2023-04-23,ETH-USD,adjclose,0.2026841373054555,0.29880422015087665,-0.7871381194276728,0.4452380300415886
2023-04-24,EEM,adjclose,0.4195395620994837,0.6482756050345188,-0.5705886972814689,0.12347789217356567
2023-04-24,SLV,adjclose,0.5057467106453082,0.5298845396218841,0.07317010764893683,0.1480652309152844
2023-04-24,ZS=F,adjclose,0.4162162162162151,0.7313513513513502,-0.5734072022160679,0.12635095285478024
2023-04-24,BXP,adjclose,0.567685502228434,0.691266588318193,-0.28571458514112336,0.2707425360029704
2023-04-24,LQD,adjclose,0.74389471835444,0.48672256963022703,1.2698913206042213,0.5751115500642167
2023-04-24,^RUT,adjclose,0.8337500163428864,0.8830657216363818,-0.16624998365711363,0.07252194334124844
2023-04-24,ZC=F,adjclose,0.4801980198019802,0.7643564356435644,-0.5101010101010102,0.14170342667877628
2023-04-24,DLR,adjclose,0.644110133517577,0.5607352007607723,0.20093477935356874,0.33392993258035186
2023-04-24,CC=F,adjclose,0.8137254901960791,0.5385620915032685,4.081632653061193,0.40615894065543107
2023-04-24,USO,adjclose,0.737623714073937,0.7184818636623305,-0.15099687542453455,0.1379160401559362
2023-04-24,^N300,adjclose,3.1874796084225365,3.18951819133171,0.007375181686964272,0.006195658373287478
2023-04-24,DBA,adjclose,0.6842101300513512,0.7342108829537886,-0.2121232263098537,0.24647646748107369
2023-04-24,VEU,adjclose,0.7500008514957344,0.7535723652167376,-0.05617895657242933,0.19079982349900224
2023-04-24,GSG,adjclose,0.728447779747242,0.7577581415844801,-0.21395398764570217,0.12349892985227716
2023-04-24,PLD,adjclose,0.4572698967534023,0.5225305874293692,0.01228576302386486,0.2376402976731977
2023-04-24,^STOXX,adjclose,0.8749369057856712,0.8644090682480787,0.027739411239534384,0.00771419681841093
2023-04-24,KC=F,adjclose,0.5629819365720667,0.6750641536077826,-0.2796053192952459,0.30521725628129215
2023-04-24,WPC,adjclose,0.6020781524717655,0.46851356131764205,0.37007845634439107,0.27441198802027206
2023-04-24,VNO,adjclose,0.7167236050317545,0.7610921750542259,0.004784798158724568,0.27238042651328725
2023-04-24,DBB,adjclose,0.6201117556549125,0.8156423819042786,-0.29299310438665904,0.11703145921478947
2023-04-24,DGT,adjclose,0.7425726868253477,0.8217812458296507,-0.1477295386829489,0.1383331918121965
2023-04-24,MSCI,adjclose,0.9777047912911314,0.9837707673187422,0.08872083819974064,0.0411016311430392
2023-04-24,BTC-USD,adjclose,0.1957094713091853,0.2408325077486449,-0.6429829138179213,0.6892372769230946
2023-04-24,AVB,adjclose,0.2726504560841363,0.320406470451433,-0.22596192642042412,0.3499800095148647
2023-04-24,CL=F,adjclose,0.6938776463480902,0.6957823993556019,-0.16870407286411282,0.12173160436380052
2023-04-24,SB=F,adjclose,0.6338981889232773,0.31864398451102927,3.6750017881410715,1.293391405175331
2023-04-24,ETH-USD,adjclose,0.1430128701697244,0.24091143546784646,-0.6693166609374208,0.4041084925764502
2023-04-24,GDLC,adjclose,0.2335526470579934,0.45302630039298286,-0.6830356648685925,0.21706110571931428
2023-04-24,LTC-USD,adjclose,0.4393157530668103,0.4069817700030738,-0.16179682785600435,0.23288108921677328
2023-04-24,SPG,adjclose,0.5497243827723164,0.6566301460228615,-0.21960695142767073,0.13590936191556893
2023-04-24,EQIX,adjclose,0.3952287357665511,0.32517490276575245,0.26427955735273856,0.24920389865755926
2023-04-24,^IXIC,adjclose,0.4496839798248864,0.560710556512818,-0.336121362330291,0.13112394705529912
2023-04-24,SI=F,adjclose,0.5904495447546321,0.5692134761629724,0.3170427982083377,0.23590747042221075
2023-04-24,XRP-USD,adjclose,0.3568783873024856,0.38738785487536687,-0.4349681437453382,0.5077218297782066
2023-04-24,^N225,adjclose,213.25079509370823,213.29243102486376,0.0053116134201713905,0.006372332709026176
2023-04-24,ALI=F,adjclose,0.7024336283185839,0.8610619469026541,-0.015503875968990832,0.19109055278413165
2023-04-24,^GSPC,adjclose,0.7141603295651322,0.7574065031031182,-0.14979345457153015,0.12851660212551555
2023-04-24,TLT,adjclose,0.5690983939572334,0.35500012437088985,3.0389107920442617,0.6540708175691038
2023-04-24,GLD,adjclose,0.1298293940351591,0.21360083770028596,-0.46153996635235595,1.095102203867598
2023-04-24,VTR,adjclose,0.4583336121856227,0.30394737722691545,1.2717438176902789,0.3236398969749843
2023-04-24,HG=F,adjclose,0.599062201802143,0.7638919743234702,-0.30664835232378773,0.08175434656300073
2023-04-24,IOO,adjclose,0.576923415505874,0.53615425471042,0.23967035946456083,0.1388218557175258
2023-04-24,TIP,adjclose,0.5794915556966771,0.2663676596082496,10.82784810126408,2.0130660774290825
2023-04-25,VEU,adjclose,0.0,0.5607147114621526,-1.0,0.4520585092689622
2023-04-25,DLR,adjclose,0.6566415880356828,0.561904786185762,0.00898583910108286,0.32572718552830476
2023-04-25,^IXIC,adjclose,0.0,0.426867064904971,-1.0,0.42828610786986776
2023-04-25,DGT,adjclose,0.3069301446056798,0.6831672747507866,-0.6930698553943202,0.25313233123727924
2023-04-25,IOO,adjclose,0.2153838027859045,0.4776925176136408,-0.5757593272259638,0.32902214685392545
2023-04-25,^GSPC,adjclose,0.1378085639608031,0.610714739004635,-0.8418297684271889,0.36484364414901055
2023-04-25,EEM,adjclose,0.0,0.45862044018056236,-1.0,0.38217103888964715
2023-04-25,^STOXX,adjclose,0.8588265017502158,0.8635597633331672,-0.004920237853614617,0.011554819291604644
2023-04-25,VNO,adjclose,0.573378884025403,0.7392491947474357,-0.15999984741210993,0.2910062609589265
2023-04-25,^N300,adjclose,3.2037005168618005,3.1908414353161425,0.0020694543238968244,0.004505895618693168
2023-04-25,MSCI,adjclose,0.1463331333555944,0.8178358898616832,-0.8500696662055374,0.3807810824414831
2023-04-25,TIP,adjclose,1.0,0.4423366210879379,7.322569989264299,2.0251879350631823
2023-04-25,VTR,adjclose,0.6293860676473351,0.39385967260510596,2.4999999999999813,0.27101781502791916
2023-04-25,XRP-USD,adjclose,0.4358925415493808,0.3785768861304798,-0.0917909860042293,0.500167064859687
2023-04-25,TLT,adjclose,0.9891590040379086,0.5045967481157803,3.101400945423288,0.6567168805303712
2023-04-25,LTC-USD,adjclose,0.5519609321754007,0.41422750491434196,0.0702470594404836,0.2610269297921662
2023-04-25,SPG,adjclose,0.4102212841202117,0.599171514951616,-0.41188130180053684,0.16313837707637407
2023-04-25,ETH-USD,adjclose,0.2171862365516741,0.1937149017238832,-0.5207388811870062,0.49644043716615655
2023-04-25,SB=F,adjclose,0.8847456662759292,0.4616947995311147,4.2199974060058745,1.2817615892778622
2023-04-25,BTC-USD,adjclose,0.4082385834505597,0.24418019838441846,0.042754655451204604,0.8196544585925665
2023-04-25,AVB,adjclose,0.1464856973048398,0.29110907258585494,-0.5000022050230437,0.4047724768395007
2023-04-25,KC=F,adjclose,0.341902053464608,0.5434445643007042,-0.658097946535392,0.28536418459144686
2023-04-25,LQD,adjclose,1.0,0.5827618460231392,0.9238034621217697,0.5566735930002761
2023-04-25,SLV,adjclose,0.4540224782162116,0.5114937501438728,-0.16842109489974422,0.13379333657701994
2023-04-25,WPC,adjclose,0.7889270798684258,0.5653989725394538,1.5908933277846984,0.1649798765926497
2023-04-25,USO,adjclose,0.6031354799925097,0.6671617170545631,-0.298464493119451,0.15407622853580422
2023-04-25,GLD,adjclose,0.2751156790513605,0.1981448900754209,-0.21929836302552563,1.1505656373347202
2023-04-25,CL=F,adjclose,0.578911529672367,0.6442177771065298,-0.30813007928365577,0.1331999547051447
2023-04-25,EQIX,adjclose,0.3471842190252214,0.3398154183896071,0.26718059603271893,0.2488175784686322
2023-04-25,GSG,adjclose,0.5689654605425414,0.6827582237977939,-0.3972600353600021,0.13967500338476546
